-6,6635E-05
-6,3112E-05
-5,92782E-05
-5,677E-05
-5,48369E-05
-5,32553E-05
-5,15588E-05
-4,99022E-05
-4,83709E-05
-4,69791E-05
-4,57096E-05
-4,44491E-05
-4,31301E-05
-4,1902E-05
-4,0805E-05
-3,97315E-05
-3,87207E-05
-3,78207E-05
-3,67388E-05
-3,57059E-05
-3,47585E-05
-3,37047E-05
-3,26817E-05
-3,17148E-05
-3,07593E-05
-3,00042E-05
-2,93873E-05
-2,84138E-05
-2,74156E-05
-2,64664E-05
-2,57744E-05
-2,50661E-05
-2,42998E-05
-2,34245E-05
-2,25382E-05
-2,16385E-05
-2,0711E-05
-1,98642E-05
-1,90324E-05
-1,82274E-05
-1,74412E-05
-1,70226E-05
-1,63717E-05
-1,55472E-05
-1,47283E-05
-1,39366E-05
-1,31666E-05
-1,24421E-05
-1,19542E-05
-1,12874E-05
-1,06546E-05
-9,95217E-06
-9,24275E-06
-8,56193E-06
-7,91597E-06
-7,30686E-06
-6,72795E-06
-6,19642E-06
-5,67755E-06
-5,18191E-06
-4,72048E-06
-4,28401E-06
-3,8821E-06
-3,50082E-06
-3,14749E-06
-2,8184E-06
-2,51011E-06
-2,23607E-06
-1,97873E-06
-1,75722E-06
-1,54818E-06
-1,36466E-06
-1,19786E-06
-1,04332E-06
-9,09033E-07
-7,90311E-07
-6,81317E-07
-5,8638E-07
-4,98213E-07
-4,22349E-07
-3,57159E-07
-2,96382E-07
-2,43095E-07
-1,93354E-07
-1,48894E-07
-1,08393E-07
-7,21473E-08
-3,89504E-08
-9,01835E-09
1,59405E-08
4,12041E-08
6,18925E-08
8,08093E-08
1,09732E-07
1,13626E-07
1,34229E-07
1,4516E-07
1,60241E-07
1,72376E-07
1,84947E-07
1,97645E-07
2,10656E-07
2,28322E-07
2,33795E-07
2,48974E-07
2,65355E-07
2,8169E-07
2,99864E-07
3,13225E-07
3,31642E-07
3,53732E-07
3,7964E-07
4,03668E-07
4,27804E-07
4,50232E-07
4,7668E-07
5,06101E-07
5,38308E-07
5,69574E-07
5,88399E-07
6,22914E-07
6,57571E-07
6,85529E-07
7,1945E-07
7,45183E-07
7,87827E-07
8,31536E-07
8,44938E-07
9,01087E-07
9,43734E-07
9,09804E-07
8,81268E-07
9,59192E-07
9,43557E-07
9,3572E-07
9,40405E-07
1,00107E-06
1,0752E-06
1,1494E-06
1,22663E-06
1,30621E-06
1,38482E-06
1,44388E-06
1,51599E-06
1,58984E-06
1,68342E-06
1,77844E-06
1,86505E-06
1,96202E-06
2,04686E-06
2,13249E-06
1,6212E-05
1,61236E-05
1,55185E-05
1,44811E-05
1,40303E-05
1,44582E-05
1,40183E-05
1,39641E-05
1,35871E-05
1,29073E-05
1,27767E-05
1,23716E-05
1,17771E-05
1,1034E-05
1,00845E-05
9,38682E-06
8,79431E-06
7,86768E-06
7,06156E-06
5,20814E-06
4,48304E-06
4,39157E-06
4,29329E-06
4,12673E-06
3,96221E-06
3,75119E-06
3,43988E-06
3,25216E-06
2,98312E-06
2,73493E-06
2,3238E-06
1,98257E-06
1,80068E-06
1,57718E-06
1,32337E-06
1,0889E-06
5,04599E-07
2,54379E-07
2,03505E-07
1,08711E-07
8,61751E-08
5,11872E-08
2,2E-08
1,66495E-08
8,72554E-09
-4,18301E-09
-1,2656E-09
4,0059E-09
-2,23772E-08
-9,1959E-09
-3,20265E-08
-3,987E-08
-1,81647E-08
-1,6759E-08
-4,17027E-08
-4,47545E-08
-5,98004E-08
-6,70341E-08
-5,64513E-08
-7,13344E-08
-7,62437E-08
-8,71716E-08
-1,15058E-07
-1,0227E-07
-9,99709E-08
-1,25719E-07
-1,46383E-07
-1,70206E-07
-2,01821E-07
-2,50894E-07
-2,71984E-07
-3,2554E-07
-3,95184E-07
-4,67607E-07
-5,61314E-07
-6,58919E-07
-7,72927E-07
-9,28904E-07
-1,05209E-06
-1,22698E-06
-1,45457E-06
-1,68144E-06
-1,93828E-06
-2,21646E-06
-2,52593E-06
-2,84337E-06
-3,20008E-06
-3,57152E-06
-3,95188E-06
-4,37105E-06
-4,77129E-06
-5,24463E-06
-5,81533E-06
-6,23637E-06
-6,6854E-06
-7,16812E-06
-7,65975E-06
-8,25169E-06
-8,682E-06
-9,18404E-06
-9,6955E-06
-1,02001E-05
-1,05468E-05
-1,10951E-05
-1,16459E-05
-1,21606E-05
-1,27163E-05
-1,32701E-05
-1,38218E-05
-1,43813E-05
-1,49473E-05
-1,55879E-05
-1,62048E-05
-1,67254E-05
-1,72635E-05
-1,78021E-05
-1,83742E-05
-1,89572E-05
-1,95356E-05
-2,01127E-05
-2,06827E-05
-2,12292E-05
-2,17625E-05
-2,23362E-05
-2,29136E-05
-2,34666E-05
-2,40262E-05
-2,46064E-05
-2,51738E-05
-2,57682E-05
-2,63924E-05
-2,6988E-05
-2,75911E-05
-2,82758E-05
-2,89791E-05
-3,009E-05
-3,08052E-05
-3,14469E-05
-3,20515E-05
-3,26352E-05
-3,32543E-05
-3,38698E-05
-3,44592E-05
-3,50419E-05
-3,56553E-05
-3,63023E-05
-3,69026E-05
-3,75234E-05
-3,81766E-05
-3,86503E-05
-3,92526E-05